Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,RiskScore,RiskCategory_Low,RiskCategory_Medium,Department,RiskCategory
30,0,852,10,3,1,1179,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0756237835931798,True,False,Sales,Low
40,0,902,26,2,1,1180,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,3,1,1,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.3872238392264445,False,True,Research & Development,Medium
35,0,819,2,3,1,1182,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0095424579210152,True,False,Research & Development,Low
34,0,669,1,3,1,1184,4,97,2,2,1,5343,25755,0,20,4,3,80,0,14,3,3,13,9,4,9,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0236506404273278,True,False,Research & Development,Low
35,0,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.1003189307478216,True,False,Research & Development,Low
43,1,1372,9,3,1,1188,1,85,1,2,3,5346,9489,8,13,3,2,80,0,7,2,2,4,3,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.6101876413595493,False,True,Sales,Medium
32,0,862,2,1,1,1190,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0223018443945581,True,False,Sales,Low
56,0,718,4,4,1,1191,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0085898423659626,True,False,Research & Development,Low
29,0,1401,6,1,1,1192,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0061469506116019,True,False,Research & Development,Low
19,0,645,9,2,1,1193,3,54,3,1,1,2552,7172,1,25,4,3,80,0,1,4,3,1,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.1202672776972786,True,False,Research & Development,Low
45,0,1457,7,3,1,1195,1,83,3,1,3,4477,20100,4,19,3,3,80,1,7,2,2,3,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.234014985080171,True,False,Research & Development,Low
37,0,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.001875569270752,True,False,Research & Development,Low
20,0,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.6175656562809001,False,True,Research & Development,Medium
44,1,1097,10,4,1,1200,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.2017081249575419,True,False,Research & Development,Low
53,0,1223,7,2,1,1201,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0001920423287084,True,False,Research & Development,Low
29,0,942,15,1,1,1202,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.3069154432601318,False,True,Research & Development,Medium
22,1,1256,3,4,1,1203,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.24844553533656,True,False,Research & Development,Low
46,0,1402,2,3,1,1204,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.1070364384306656,True,False,Sales,Low
44,0,111,17,3,1,1206,4,74,1,1,3,2290,4279,2,13,3,4,80,0,6,3,3,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0436892577590501,True,False,Research & Development,Low
33,0,147,2,3,1,1207,2,99,3,1,3,3600,8429,1,13,3,4,80,1,5,2,3,5,4,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.0630952287980451,True,False,Other,Low
41,1,906,5,2,1,1210,1,95,2,1,1,2107,20293,6,17,3,1,80,1,5,2,1,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.2034687115187972,True,False,Research & Development,Low
30,0,1329,29,4,1,1211,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.1135880297448864,True,False,Sales,Low
40,0,1184,2,4,1,1212,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,2,3,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.1435746204764512,True,False,Sales,Low
50,0,1421,2,3,1,1215,4,30,3,4,1,17856,9490,2,22,4,3,80,1,32,3,3,2,2,2,2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0016842228140502,True,False,Research & Development,Low
28,0,1179,19,4,1,1216,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.1416538426907618,True,False,Research & Development,Low
46,0,1450,15,2,1,1217,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0016583043284565,True,False,Research & Development,Low
35,0,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.1333336525338042,True,False,Sales,Low
24,1,984,17,2,1,1219,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.1802391016415724,True,False,Research & Development,Low
33,0,1146,25,3,1,1220,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,3,2,10,7,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.1131580321248434,True,False,Sales,Low
36,0,917,6,4,1,1221,3,60,1,1,3,2741,6865,1,14,3,3,80,1,7,4,3,7,7,1,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0159620729637423,True,False,Research & Development,Low
30,0,853,7,4,1,1224,3,49,3,2,3,3491,11309,1,13,3,1,80,3,10,4,2,10,7,8,9,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0274983070855511,True,False,Research & Development,Low
44,0,200,29,4,1,1225,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0227135320339388,True,False,Research & Development,Low
20,0,654,21,3,1,1226,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.3045624124707498,False,True,Sales,Medium
46,0,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,0.0081747553837262,True,False,Research & Development,Low
42,0,179,2,5,1,1231,4,79,4,2,1,6272,12858,7,16,3,1,80,1,10,3,4,4,3,0,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.020185964041316,True,False,Other,Low
60,0,696,7,4,1,1233,2,52,4,2,4,5220,10893,0,18,3,2,80,1,12,3,3,11,7,1,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.0132353657080565,True,False,Sales,Low
32,0,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2492033731651356,True,False,Research & Development,Low
32,0,1316,2,2,1,1235,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.0903702239326364,True,False,Research & Development,Low
36,0,363,1,3,1,1237,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.2010208932109741,True,False,Research & Development,Low
33,0,117,9,3,1,1238,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,5,3,14,10,4,10,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0049633186353012,True,False,Research & Development,Low
40,0,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.331191713054985,False,True,Sales,Medium
25,0,1356,10,4,1,1240,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0595433450397225,True,False,Sales,Low
30,0,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.0465745837044208,True,False,Research & Development,Low
42,0,458,26,5,1,1242,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,6,3,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.1630277386558629,True,False,Research & Development,Low
35,0,1212,8,2,1,1243,3,78,2,3,4,10377,13755,4,11,3,2,80,1,16,6,2,13,2,4,12,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.0894387939269194,True,False,Sales,Low
27,0,1103,14,3,1,1244,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,3,2,9,7,6,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.3576554310534065,False,True,Research & Development,Medium
54,0,966,1,4,1,1245,4,53,3,3,3,10502,9659,7,17,3,1,80,1,33,2,1,5,4,1,4,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0045196135341814,True,False,Research & Development,Low
44,0,1117,2,1,1,1246,1,72,4,1,4,2011,19982,1,13,3,4,80,1,10,5,3,10,5,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0036951175249519,True,False,Research & Development,Low
19,1,504,10,3,1,1248,1,96,2,1,2,1859,6148,1,25,4,2,80,0,1,2,4,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.47670279781039,False,True,Research & Development,Medium
29,0,1010,1,3,1,1249,1,97,3,1,4,3760,5598,1,15,3,1,80,3,3,5,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0056951914468595,True,False,Research & Development,Low
54,0,685,3,3,1,1250,4,85,3,4,4,17779,23474,3,14,3,1,80,0,36,2,3,10,9,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,6.601045058618874e-05,True,False,Research & Development,Low
31,0,1332,11,2,1,1251,3,80,3,2,1,6833,17089,1,12,3,4,80,0,6,2,2,6,5,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.1521224441529152,True,False,Research & Development,Low
31,0,1062,24,3,1,1252,3,96,2,2,1,6812,17198,1,19,3,2,80,0,10,2,3,10,9,1,8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0265523355425119,True,False,Research & Development,Low
59,0,326,3,3,1,1254,3,48,2,2,4,5171,16490,5,17,3,4,80,0,13,2,3,6,1,0,5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0323714972154509,True,False,Sales,Low
43,0,920,3,3,1,1255,3,96,1,5,4,19740,18625,3,14,3,2,80,1,25,2,3,8,7,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0005805786975176,True,False,Research & Development,Low
49,0,1098,4,2,1,1256,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,2,4,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0063714223390726,True,False,Research & Development,Low
36,0,469,3,3,1,1257,3,46,3,1,2,3692,9256,1,12,3,3,80,0,12,2,2,11,10,0,7,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.04327616288273,True,False,Research & Development,Low
48,0,969,2,2,1,1258,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,0.3035325084981142,False,True,Research & Development,Medium
27,0,1167,4,2,1,1259,1,76,3,1,3,2517,3208,1,11,3,2,80,3,5,2,3,5,3,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0125560164252305,True,False,Research & Development,Low
29,0,1329,7,3,1,1260,3,82,3,2,4,6623,4204,1,11,3,2,80,2,6,2,3,6,0,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0558611200487037,True,False,Research & Development,Low
48,0,715,1,3,1,1263,4,76,2,5,4,18265,8733,6,12,3,3,80,0,25,3,4,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0020071237190966,True,False,Research & Development,Low
29,0,694,1,3,1,1264,4,87,2,4,4,16124,3423,3,14,3,2,80,2,9,2,2,7,7,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.000358533750966,True,False,Research & Development,Low
34,0,1320,20,3,1,1265,3,89,4,1,3,2585,21643,0,17,3,4,80,0,2,5,2,1,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0367074736778853,True,False,Research & Development,Low
44,0,1099,5,3,1,1267,2,88,3,5,2,18213,8751,7,11,3,3,80,1,26,5,3,22,9,3,10,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0192831222925605,True,False,Sales,Low
33,0,536,10,5,1,1268,4,82,4,3,3,8380,21708,0,14,3,4,80,2,10,3,3,9,8,0,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.0138173937830979,True,False,Sales,Low
19,0,265,25,3,1,1269,2,57,4,1,4,2994,21221,1,12,3,4,80,0,1,2,3,1,0,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.485777079380164,False,True,Research & Development,Medium
23,0,373,1,2,1,1270,4,47,3,1,3,1223,16901,1,22,4,4,80,1,1,2,3,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0125627385780597,True,False,Research & Development,Low
25,1,599,24,1,1,1273,3,73,1,1,4,1118,8040,1,14,3,4,80,0,1,4,3,1,0,1,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.9597195773065236,False,False,Sales,High
26,0,583,4,2,1,1275,3,53,3,1,4,2875,9973,1,20,4,2,80,0,8,2,2,8,5,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.3247005531144618,False,True,Research & Development,Medium
45,1,1449,2,3,1,1277,1,94,1,5,2,18824,2493,2,16,3,1,80,0,26,2,3,24,10,1,11,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.3208249602639147,False,True,Sales,Medium
55,0,177,8,1,1,1278,4,37,2,4,2,13577,25592,1,15,3,4,80,1,34,3,3,33,9,15,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.1956176911393268,True,False,Research & Development,Low
21,1,251,10,2,1,1279,1,45,2,1,3,2625,25308,1,20,4,3,80,0,2,2,1,2,2,2,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7874886100901076,False,False,Research & Development,High
46,0,168,4,2,1,1280,4,33,2,5,2,18789,9946,2,14,3,3,80,1,26,2,3,11,4,0,8,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0031962784702917,True,False,Sales,Low
